Time_to_land;Initial_time;ARP_distance;ARP_azimuth;Heading;Altitude;IAS;GS;Barometric_pressure;Wind_direction;Wind_variability;Wind_speed;Visibility;European_airlines;American_airlines;Latam_airlines;Other_airlines;Day_of_the_week;Mix_index;WTC;RWY
606;70538;65286.94896;41.46445756;7.811801561;3139.44;314;442;1017;50;0;9;10000;1;0;0;0;3;122.2222222;M;07L
594;4294;67987.59273;49.82934395;34.26308282;3101.34;251;494;1018;360;0;3;10000;1;0;0;0;3;100;M;2
1103;49428;67856.11679;224.7942617;212.3161337;4411.98;261;408;1017;90;35;9;10000;1;0;0;0;3;133.3333333;M;07L
907;73817;67347.68879;173.7080342;171.2231776;4312.92;257;382;1018;90;0;6;10000;1;0;0;0;3;100;M;07L
680;8093;67918.98853;286.9991278;275.9096191;3451.86;266;430;1018;320;30;6;10000;1;0;0;0;3;100;M;2
689;28240;67901.7674;37.31964163;355.8540484;4244.34;284;414;1019;300;30;6;10000;1;0;0;0;3;140;M;07L
1215;41779;67828.93202;224.9791594;199.6775692;4526.28;306;462;1017;110;0;10;10000;1;0;0;0;3;116.6666667;M;07L
1010;74438;67889.51889;224.8720269;216.662303;4899.66;294;392;1018;90;0;6;10000;1;0;0;0;3;100;M;2
707;7597;67820.45987;250.0439526;235.5813745;4396.74;260;408;1018;320;30;6;10000;1;0;0;0;3;100;M;2
1049;28990;67897.02236;178.9820244;153.7909624;4191;278;424;1019;340;40;4;10000;1;0;0;0;3;120;M;07L
1029;56913;67958.58438;215.668844;178.3291009;4251.96;240;430;1018;70;40;6;10000;1;0;0;0;3;100;M;07L
1016;71576;67984.28666;289.8170413;274.2034637;3048;276;382;1017;50;0;9;10000;1;0;0;0;3;80;M;07L
813;10199;67661.64987;230.9289252;203.9001219;4061.46;270;424;1017;340;0;4;10000;1;0;0;0;3;100;H;2
924;68787;67369.26647;42.43652947;116.4769387;3977.64;160;462;1017;80;0;10;10000;1;0;0;0;3;100;H;07L
967;11731;67776.60421;214.2880189;177.919782;4808.22;271;430;1017;350;30;3;10000;1;0;0;0;3;300;M;2
705;13454;67852.61815;288.0383211;269.2864637;2857.5;253;412;1017;333;180;2;10000;1;0;0;0;3;100;M;2
1024;35701;67510.25506;212.4392405;175.3604125;4488.18;253;430;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
957;59714;67861.23703;224.9456744;243.5564641;4175.76;265;424;1018;70;45;5;10000;1;0;0;0;3;100;M;07L
1082;77220;67903.52413;42.7058448;52.06594657;3977.64;260;492;1018;80;0;5;10000;1;0;0;0;3;100;M;2
895;12671;67906.12481;248.4118772;207.7288015;3611.88;264;410;1017;333;180;2;10000;1;0;0;0;3;100;M;2
939;13522;67764.14965;223.8122662;176.8507164;4488.18;269;426;1017;333;180;2;10000;0;0;0;1;3;100;M;2
592;65697;67923.22949;38.56748966;5.846711167;2811.78;317;492;1017;100;0;8;10000;1;0;0;0;3;136.3636364;M;07L
1105;64462;67865.63408;224.5566392;219.2129094;4168.14;268;428;1018;110;45;4;10000;1;0;0;0;3;100;M;07L
950;14838;67823.45626;215.6423004;178.265795;4732.02;274;488;1016;10;0;5;10000;0;0;0;0;3;100;M;2
934;16521;67782.77148;292.9644625;274.6953657;4107.18;257;446;1015;70;0;6;10000;0;0;0;1;3;100;H;07L
1031;16122;67846.86247;222.5440518;246.6420202;4724.4;252;392;1016;10;0;5;10000;1;0;0;0;3;100;M;07L
607;52417;67779.03741;37.33216604;356.7799089;3520.44;302;412;1017;70;30;9;10000;1;0;0;0;3;122.2222222;M;07L
690;16827;67921.24488;11.72267056;316.123685;3802.38;253;282;1015;70;0;6;10000;1;0;0;0;3;200;M;07L
636;17029;67979.47753;9.489884144;58.370287;3756.66;239;344;1015;70;0;6;10000;1;0;0;0;3;166.6666667;M;07L
991;34625;67845.23111;11.89968986;317.734926;4206.24;280;348;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
1009;50654;67973.6531;11.682701;311.9080229;4076.7;251;332;1017;80;0;8;10000;1;0;0;0;3;144.4444444;M;07L
939;69438;67890.44891;224.9584739;211.0182481;4404.36;258;442;1017;80;0;10;10000;1;0;0;0;3;113.3333333;M;07L
828;68987;67890.99997;11.70223107;307.0825194;4236.72;250;298;1017;80;0;10;10000;1;0;0;0;3;114.2857143;M;07L
1189;34341;67925.32852;65.89256825;99.44719649;3543.3;250;296;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
1249;77181;67989.97955;215.6609543;176.4145892;4739.64;276;440;1018;80;0;5;10000;1;0;0;0;3;100;M;2
955;18466;67931.21888;225.0238806;235.4066561;4198.62;258;394;1017;270;0;1;10000;1;0;0;0;3;166.6666667;M;07L
589;18494;67961.7025;37.24236604;49.74363477;3261.36;213;298;1017;270;0;1;10000;1;0;0;0;3;150;M;07L
1043;30777;67736.47133;313.2715281;353.4688704;4411.98;212;376;1018;20;50;4;10000;1;0;0;0;3;115.3846154;M;07L
871;43062;67536.21604;313.2916586;9.685167141;4366.26;158;380;1017;110;0;10;10000;1;0;0;0;3;100;M;07L
1073;56566;67874.23455;37.28175;350.6444722;3246.12;250;302;1018;70;40;6;10000;1;0;0;0;3;100;M;07L
993;79689;67982.09798;65.90239564;99.2440832;4488.18;229;318;1018;50;0;6;10000;1;0;0;0;3;100;M;2
569;18631;67807.62262;78.98651633;90.04066412;3528.06;277;408;1017;270;0;1;10000;1;0;0;0;3;150;M;07L
767;18849;67801.50216;10.78339116;309.9870292;3909.06;312;412;1017;270;0;1;10000;1;0;0;0;3;140;M;07L
687;30669;67128.47268;12.0970818;331.9306249;3886.2;212;394;1018;20;50;4;10000;1;0;0;0;3;118.1818182;M;07L
767;18863;67965.60099;16.61001208;348.9148661;3832.86;277;382;1017;270;0;1;10000;1;0;0;0;3;133.3333333;M;07L
1025;53540;67898.01038;224.9832811;213.8954995;4762.5;258;412;1017;70;30;9;10000;1;0;0;0;3;133.3333333;M;07L
1140;77722;67836.39896;178.9876883;173.5269712;4587.24;279;446;1018;60;0;7;10000;1;0;0;0;3;100;M;2
972;18867;67998.50863;215.6503765;181.502747;4495.8;268;428;1017;270;0;1;10000;1;0;0;0;3;128.5714286;M;07L
799;41231;67439.98197;12.46501421;289.1559329;3710.94;251;286;1017;110;0;11;10000;1;0;0;0;3;128.5714286;M;07L
1044;19208;67934.93103;224.9607199;213.6831353;4259.58;265;408;1017;270;0;1;10000;1;0;0;0;3;125;M;07L
991;65591;67007.6653;200.4758945;176.6778259;5958.84;253;456;1017;100;0;8;10000;1;0;0;0;3;140;M;07L
1126;34378;67963.80314;225.0150969;197.2855538;4419.6;257;396;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
626;19648;67934.10385;45.71454061;68.16604153;3444.24;247;492;1017;270;0;1;10000;1;0;0;0;3;100;M;07L
826;53430;67967.53932;65.97310712;98.828439;3352.8;275;334;1017;70;30;9;10000;1;0;0;0;3;140;M;07L
1022;70166;67753.34227;224.9606208;241.6073091;4358.64;271;430;1017;80;0;10;10000;1;0;0;0;3;120;M;07L
1291;49947;67975.46741;224.9457201;204.991601;4427.22;257;392;1017;90;35;9;10000;1;0;0;0;3;128.5714286;M;07L
947;79004;67873.51613;36.46580499;342.4647273;3474.72;251;316;1018;60;0;7;10000;1;0;0;0;3;100;M;2
1061;19720;67825.11429;224.9636533;213.0321052;4221.48;284;440;1017;270;0;1;10000;1;0;0;0;3;100;M;07L
1110;59248;67894.26491;224.9739654;199.0365604;5471.16;273;446;1017;90;30;7;10000;1;0;0;0;3;100;M;07L
1079;20160;67682.39111;223.9178387;241.5197733;3299.46;270;410;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
564;20758;67959.28505;61.14505879;52.35475581;3040.38;246;488;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
684;20487;67831.6603;11.28447413;58.86950842;3474.72;209;268;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
876;20668;67860.42904;200.541622;185.2732177;4617.72;266;412;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
1077;39490;67978.70978;215.6400238;171.3880598;4251.96;256;426;1018;110;0;12;10000;1;0;0;0;3;136.3636364;M;07L
566;20803;67555.53135;82.95116294;91.99272281;3246.12;265;328;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
1001;52749;67727.75345;62.71311529;91.61259487;4038.6;271;458;1017;70;30;9;10000;1;0;0;0;3;100;M;07L
1334;67141;67816.00254;178.9738216;174.7129961;5486.4;341;408;1017;80;0;8;10000;1;0;0;0;3;110.5263158;M;07L
766;81739;67738.17242;178.9862202;156.8174249;5135.88;296;462;1018;50;0;8;10000;1;0;0;0;3;100;M;2
1134;21437;67728.50079;224.7644828;234.4621331;4411.98;287;426;1017;30;35;3;10000;0;0;0;1;3;118.1818182;H;07L
1043;20846;67503.92771;224.8833016;228.991433;3962.4;264;408;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
1034;21169;67994.63401;224.9869375;203.0423258;4549.14;267;424;1017;30;35;3;10000;1;0;0;0;3;100;M;07L
969;43801;67441.82134;201.4796414;179.5075687;5181.6;239;412;1017;100;30;9;10000;1;0;0;0;3;100;M;07L
1086;21806;67954.0471;292.9097655;274.950265;5013.96;248;440;1017;320;35;6;10000;1;0;0;0;3;130.7692308;M;07L
1015;76008;67658.65518;205.118697;175.9653051;5006.34;298;430;1018;80;0;5;10000;1;0;0;0;3;100;M;2
674;70162;67985.16022;11.76229823;337.4239441;3893.82;278;362;1017;80;0;10;10000;1;0;0;0;3;122.2222222;M;07L
895;21423;67815.9622;178.9675535;171.535588;3756.66;312;382;1017;30;35;3;10000;0;1;0;0;3;100;H;07L
910;41318;67611.56751;221.6562094;215.3070409;4160.52;271;424;1017;110;0;11;10000;1;0;0;0;3;118.1818182;M;07L
1036;21586;67867.14754;224.8098971;214.0432896;4579.62;268;408;1017;30;35;3;10000;1;0;0;0;3;133.3333333;M;07L
970;21586;67886.1698;204.8583767;176.2413265;3886.2;285;444;1017;30;35;3;10000;1;0;0;0;3;133.3333333;M;07L
998;21643;67939.9655;220.3431979;210.9081911;4907.28;288;430;1017;320;35;6;10000;1;0;0;0;3;130.7692308;M;07L
1202;62942;67952.55393;224.9871787;227.3000069;5303.52;304;458;1018;100;60;4;10000;1;0;0;0;3;100;M;07L
1391;67741;67806.71572;215.6162909;182.2746065;6004.56;234;412;1017;80;0;8;10000;1;0;0;0;3;111.7647059;M;07L
1075;21906;67986.29631;292.8610954;274.960786;4579.62;256;410;1017;320;35;6;10000;1;0;0;0;3;130.7692308;M;07L
1248;22252;67889.23452;292.8709827;273.1845122;4572;241;412;1017;320;35;6;10000;1;0;0;0;3;133.3333333;M;07L
727;27505;67762.06887;37.30963034;338.5778113;1752.6;264;364;1019;300;30;6;10000;0;0;0;0;3;185.7142857;M;07L
1130;22818;67977.60159;215.6462421;179.287948;3954.78;266;424;1017;320;35;6;10000;1;0;0;0;3;118.1818182;M;07L
1224;22903;67855.80079;215.614385;180;4259.58;263;414;1017;320;35;6;10000;1;0;0;0;3;115.3846154;M;07L
917;60831;67873.34737;205.7666326;175.4397771;4945.38;284;446;1018;70;45;5;10000;1;0;0;0;3;100;M;07L
851;79320;67884.06671;65.82811318;99.33727841;3764.28;219;316;1018;50;0;6;10000;1;0;0;0;3;100;M;2
581;22886;67778.19873;81.60140004;90.53719251;3383.28;255;268;1017;320;35;6;10000;1;0;0;0;3;116.6666667;M;07L
958;65109;67836.34424;294.8541102;274.9106432;5951.22;252;412;1017;100;0;8;10000;1;0;0;0;3;120;M;07L
642;23310;67980.40099;65.99208543;87.08158812;3832.86;280;428;1017;320;35;6;10000;1;0;0;0;3;116.6666667;M;07L
692;24492;67583.74592;37.32217338;353.9849707;3276.6;271;460;1018;320;0;4;10000;1;0;0;0;3;136.3636364;H;07L
1191;63764;67433.24795;178.9770893;174.4477367;5143.5;256;442;1018;110;45;4;10000;1;0;0;0;3;100;M;07L
607;23370;67728.45247;74.32609922;99.24030976;3345.18;249;280;1017;320;35;6;10000;1;0;0;0;3;115.3846154;M;07L
861;60427;67980.75456;65.95894865;99.13429774;3733.8;274;366;1018;70;45;5;10000;1;0;0;0;3;100;M;07L
1355;33478;67564.27334;313.4073079;311.0040946;4762.5;247;280;1018;60;55;5;10000;1;0;0;0;3;100;M;07L
802;69425;67970.80222;71.47655368;136.4435077;4030.98;209;266;1017;80;0;10;10000;1;0;0;0;3;114.2857143;M;07L
1312;23576;67871.93647;215.6183902;179.2906481;4533.9;235;392;1018;320;0;4;10000;1;0;0;0;3;114.2857143;M;07L
678;24057;67810.46795;66.71482642;99.54708705;3032.76;260;312;1018;320;0;4;10000;1;0;0;0;3;118.1818182;H;07L
1087;24227;67902.47723;178.9644567;175.7889915;3893.82;269;360;1018;320;0;4;10000;1;0;0;0;3;140;M;07L
1072;24352;67741.70267;224.9257002;212.1651355;4572;284;440;1018;320;0;4;10000;1;0;0;0;3;140;M;07L
971;24419;67958.49718;225.0429252;212.2154745;4343.4;256;394;1018;320;0;4;10000;1;0;0;0;3;136.3636364;M;07L
566;37003;66704.88537;79.24486721;86.76001638;2941.32;250;302;1018;100;0;9;10000;1;0;0;0;3;116.6666667;M;07L
865;43374;67905.68327;179.0571602;173.5320463;4244.34;274;362;1017;100;30;9;10000;1;0;0;0;3;100;M;07L
982;47409;67828.56893;224.9482579;201.3032894;4655.82;266;412;1018;90;0;10;10000;1;0;0;0;3;80;M;07L
1059;24712;67917.54318;211.7428672;178.3779592;4579.62;272;458;1018;320;0;4;10000;1;0;0;0;3;140;M;07L
1152;24636;67425.369;215.5459686;179.2663976;5494.02;262;414;1018;320;0;4;10000;1;0;0;0;3;140;M;07L
1254;54459;67943.10959;215.6504462;180;4808.22;257;446;1017;80;35;9;10000;1;0;0;0;3;133.3333333;M;07L
1274;79668;67903.60662;178.9886903;176.1804668;6179.82;256;456;1018;50;0;6;10000;1;0;0;0;3;100;M;2
948;24964;67738.59316;288.4245874;275.399255;3215.64;258;430;1018;320;0;4;10000;0;0;0;1;3;122.2222222;H;07L
1028;51369;67956.43221;65.98328964;96.07739096;3962.4;280;398;1017;80;0;8;10000;1;0;0;0;3;122.2222222;H;07L
1266;25004;67909.03134;224.9634046;212.9474117;4838.7;229;382;1018;320;0;4;10000;1;0;0;0;3;140;M;07L
1151;25158;67933.56735;292.846159;272.3427194;4488.18;283;444;1018;320;0;4;10000;0;0;0;1;3;144.4444444;H;07L
587;25302;67919.50704;68.12318016;98.9295557;3710.94;298;284;1018;310;0;5;10000;1;0;0;0;3;160;M;07L
883;25473;67922.99965;178.9559475;164.0057311;5356.86;255;398;1018;310;0;5;10000;1;0;0;0;3;154.5454545;M;07L
939;49813;67950.99317;178.9487896;181.4756929;5356.86;236;396;1017;90;35;9;10000;1;0;0;0;3;128.5714286;M;07L
626;25614;67876.65771;72.45874678;98.75277944;4206.24;251;302;1018;310;0;5;10000;1;0;0;0;3;136.3636364;M;07L
862;77935;67934.93854;65.93734614;99.27962277;3627.12;239;328;1018;60;0;7;10000;1;0;0;0;3;100;M;2
975;49468;67632.21604;179.0001884;182.9721904;5158.74;252;428;1017;90;35;9;10000;1;0;0;0;3;133.3333333;M;07L
1018;43577;67947.13932;224.8174626;201.2895821;4587.24;267;414;1017;100;30;9;10000;1;0;0;0;3;100;M;07L
1228;77782;67505.49802;224.7028239;214.469981;5600.7;258;430;1018;60;0;7;10000;1;0;0;0;3;100;M;2
879;25942;67946.26839;179.0621328;173.4222347;4145.28;276;426;1018;310;0;5;10000;1;0;0;0;3;136.3636364;M;07L
837;26175;67748.79519;178.9728035;173.091024;5212.08;270;444;1018;310;0;5;10000;1;0;0;0;3;140;M;07L
1118;26185;67877.86736;224.7884718;234.0135215;4572;264;410;1018;310;0;5;10000;0;0;0;1;3;136.3636364;H;07L
636;26945;67847.27698;65.80749105;99.48690133;3268.98;255;302;1018;310;0;5;10000;1;0;0;0;3;175;M;07L
733;44610;67832.05807;70.12862857;128.8103957;2278.38;250;284;1017;100;30;9;10000;1;0;0;0;3;100;M;07L
650;60055;67931.04741;65.78700525;99.28721504;3977.64;272;332;1018;70;45;5;10000;1;0;0;0;3;100;M;07L
840;27217;67919.02278;178.9934337;169.3974061;4000.5;289;396;1019;300;30;6;10000;1;0;0;0;3;185.7142857;M;07L
1063;27595;67876.96569;178.9684815;174.4763236;3604.26;290;378;1019;300;30;6;10000;1;0;0;0;3;185.7142857;M;07L
996;60736;67817.99362;224.9759052;214.7107071;4312.92;256;410;1018;70;45;5;10000;1;0;0;0;3;100;M;07L
1009;60309;67925.50328;224.835599;201.2470135;5692.14;254;426;1018;70;45;5;10000;1;0;0;0;3;100;M;07L
891;28004;67837.06461;178.9560628;174.1992015;4130.04;280;382;1019;300;30;6;10000;1;0;0;0;3;140;M;07L
799;51947;67996.16677;66.08682915;99.33783849;4229.1;271;284;1017;80;0;8;10000;1;0;0;0;3;122.2222222;M;07L
754;28283;67911.42363;199.4745475;179.8080091;3855.72;235;392;1019;300;30;6;10000;1;0;0;0;3;128.5714286;M;07L
954;57093;67869.42762;205.1726901;166.857731;4099.56;238;440;1018;70;40;6;10000;1;0;0;0;3;100;M;07L
998;28444;67999.31998;215.6661515;179.1952872;4434.84;248;396;1019;300;30;6;10000;1;0;0;0;3;125;M;07L
846;28388;67800.52544;178.9761565;173.1489708;5097.78;271;380;1019;300;30;6;10000;0;0;0;0;3;128.5714286;M;07L
1059;28835;67878.4682;224.8564067;213.028804;3970.02;251;394;1019;340;40;4;10000;0;0;0;1;3;122.2222222;M;07L
1053;28939;67729.41675;293.0165881;274.4658122;3992.88;262;408;1019;340;40;4;10000;1;0;0;0;3;122.2222222;M;07L
991;29216;67877.15297;178.9596563;179.2019848;4754.88;252;396;1019;340;40;4;10000;1;0;0;0;3;100;M;07L
885;42787;67884.29343;11.92882213;338.8769855;4191;252;364;1017;110;0;10;10000;1;0;0;0;3;100;M;07L
913;54045;67611.73756;12.18453375;236.9759022;3512.82;249;252;1017;80;35;9;10000;1;0;0;0;3;125;M;07L
718;66066;67953.80041;11.06182619;236.2080776;4076.7;247;270;1017;100;0;8;10000;1;0;0;0;3;133.3333333;M;07L
853;29811;67449.66817;183.1695203;161.05685;5212.08;259;446;1019;340;40;4;10000;0;1;0;0;3;100;H;07L
682;30383;67718.24471;37.30451668;354.06915;3284.22;270;414;1019;340;40;4;10000;1;0;0;0;3;128.5714286;M;07L
1039;30475;67964.6931;42.74823334;50.73902823;4655.82;259;490;1019;340;40;4;10000;1;0;0;0;3;122.2222222;M;07L
949;63563;67687.5273;42.14400415;36.49131552;4930.14;268;490;1018;110;45;4;10000;1;0;0;0;3;100;M;07L
856;30760;67596.66342;295.6636838;276.2378974;4709.16;275;414;1018;20;50;4;10000;1;0;0;0;3;116.6666667;M;07L
820;30521;67946.15819;42.7506728;52.26023555;4107.18;267;490;1019;340;40;4;10000;1;0;0;0;3;118.1818182;M;07L
608;59285;67740.0668;39.83034343;52.24007648;3931.92;267;492;1017;90;30;7;10000;1;0;0;0;3;100;M;07L
1542;66457;67987.32059;224.9930981;252.492312;5402.58;267;412;1017;100;0;8;10000;1;0;0;0;3;111.1111111;M;07L
1203;30329;67947.04617;225.1166321;244.7919137;4343.4;268;408;1019;340;40;4;10000;1;0;0;0;3;128.5714286;M;07L
1051;30384;67856.98484;178.9925134;173.1166373;5905.5;241;392;1019;340;40;4;10000;1;0;0;0;3;125;M;07L
1324;54883;67935.00287;178.9711064;186.5954987;5707.38;267;442;1017;80;35;9;10000;1;0;0;0;3;125;M;07L
1020;30493;67661.00405;178.9669395;172.102803;5097.78;271;394;1019;340;40;4;10000;0;0;0;0;3;120;M;07L
1054;31412;67796.75583;260.9275356;230.8365338;4389.12;269;408;1018;20;50;4;10000;0;0;0;1;3;100;M;07L
985;31777;67764.59142;178.9594704;173.6499178;5394.96;247;362;1018;20;50;4;10000;1;0;0;0;3;100;M;07L
1218;32566;67714.28356;224.7762699;201.0316878;4404.36;259;410;1018;60;55;5;10000;1;0;0;0;3;100;M;07L
1280;32647;67941.76696;224.9962718;202.3500113;4998.72;273;414;1018;60;55;5;10000;1;0;0;0;3;100;M;07L
1465;55658;67911.07982;237.0153825;213.5791772;6019.8;267;430;1017;80;35;9;10000;1;0;0;0;3;133.3333333;M;07L
947;33093;67927.25927;292.9094173;347.5626358;4389.12;256;462;1018;60;55;5;10000;1;0;0;0;3;100;M;07L
1016;32769;67894.21607;213.7379286;180.2585079;5013.96;273;428;1018;60;55;5;10000;0;1;0;0;3;100;M;07L
1022;33161;67979.20399;178.9435884;173.198158;4785.36;257;394;1018;60;55;5;10000;1;0;0;0;3;100;M;07L
1159;33378;67599.29585;203.8147105;179.4312587;6225.54;234;398;1018;60;55;5;10000;1;0;0;0;3;100;M;07L
1101;34101;67675.05919;293.0214616;273.0067321;4335.78;250;414;1018;60;55;5;10000;0;0;0;1;3;100;M;07L
1113;68875;67948.32355;178.960746;174.9215399;4427.22;281;382;1017;80;0;10;10000;1;0;0;0;3;115.3846154;M;07L
1309;34443;67950.6399;215.6305024;176.5658323;4572;270;426;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
1109;34601;67706.19016;224.7577033;198.6720143;4808.22;264;408;1018;80;0;7;10000;0;0;0;0;3;100;M;07L
1052;70423;67373.44509;201.7766227;176.7951506;4747.26;245;444;1017;50;0;9;10000;0;0;0;0;3;122.2222222;M;07L
970;35615;67578.48772;293.055435;273.6066167;4533.9;259;408;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
1028;57368;67838.45644;224.9526907;232.9984547;4572;264;412;1018;70;40;6;10000;1;0;0;0;3;100;M;07L
726;77870;65794.39684;77.83068354;123.613151;3459.48;318;300;1018;60;0;7;10000;1;0;0;0;3;100;M;2
958;35434;67917.96461;224.8046134;239.1609088;4686.3;257;382;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
586;36078;67876.58904;56.09959961;32.83575638;2948.94;250;488;1018;100;0;9;10000;1;0;0;0;3;100;M;07L
1009;35585;67872.29547;292.9051913;273.8627734;4221.48;259;410;1018;80;0;7;10000;0;0;0;1;3;100;M;07L
1145;35842;67951.14922;215.6681696;176.0886389;4960.62;246;460;1018;80;0;7;10000;1;0;0;0;3;100;M;07L
930;36477;67778.96229;289.4892308;273.7382721;4259.58;279;440;1018;100;0;9;10000;0;0;0;1;3;100;H;07L
937;36944;67795.51407;178.9644672;184.6484103;4495.8;244;392;1018;100;0;9;10000;1;0;0;0;3;118.1818182;M;07L
1028;36890;67966.40396;224.8260348;242.7798444;4419.6;264;396;1018;100;0;9;10000;1;0;0;0;3;120;M;07L
1046;37572;67891.73771;224.7804678;237.4915537;4259.58;264;394;1018;100;0;9;10000;0;0;0;1;3;120;M;07L
1033;37572;67810.65238;224.9696139;195.6187251;4267.2;273;414;1018;100;0;9;10000;1;0;0;0;3;120;M;07L
1021;38429;67693.50448;292.9676244;274.9162379;3368.04;256;440;1018;110;0;12;10000;0;0;0;1;3;128.5714286;J;07L
931;38481;67654.07927;172.6842714;175.5688602;4663.44;259;350;1018;110;0;12;10000;1;0;0;0;3;157.1428571;M;07R
949;40221;67943.00666;294.2977164;274.1857258;3954.78;251;428;1017;110;0;11;10000;0;0;0;1;3;125;H;07L
1374;65199;67846.16059;224.9717341;232.5252885;5326.38;268;440;1017;100;0;8;10000;1;0;0;0;3;136.3636364;M;07L
932;38984;67942.67525;215.695137;177.9451936;4251.96;275;440;1018;110;0;12;10000;1;0;0;0;3;166.6666667;M;07L
955;39193;67790.11704;215.6842654;178.529593;5646.42;259;412;1018;110;0;12;10000;1;0;0;0;3;150;M;07L
1078;61738;67984.25675;215.7143764;176.1986592;5600.7;246;428;1018;100;60;4;10000;1;0;0;0;3;100;M;07L
1179;39183;67691.36356;224.7573932;238.6631034;3535.68;278;414;1018;110;0;12;10000;1;0;0;0;3;157.1428571;M;07L
1030;39456;67848.49332;220.3045487;211.1854958;3558.54;269;424;1018;110;0;12;10000;1;0;0;0;3;144.4444444;M;07L
1056;39460;67987.12072;224.9805177;196.9516166;3764.28;268;414;1018;110;0;12;10000;1;0;0;0;3;140;M;07L
1028;40298;67972.88312;224.8518241;217.8961449;4381.5;243;394;1017;110;0;11;10000;0;0;0;0;3;144.4444444;M;07L
999;40828;67878.67083;293.0006326;274.0453057;3726.18;261;408;1017;110;0;11;10000;0;0;0;1;3;150;M;07L
1087;67061;67271.59415;42.43589336;28.26377031;4381.5;283;494;1017;80;0;8;10000;1;0;0;0;3;111.7647059;M;07L
840;56103;67623.96003;42.56801912;44.7279055;3474.72;249;494;1018;70;40;6;10000;1;0;0;0;3;120;M;07L
1024;41249;67882.19217;179.0245016;173.4685188;4236.72;273;430;1017;110;0;11;10000;1;0;0;0;3;125;M;07L
984;65554;67591.09951;179.0217434;175.0421157;4206.24;294;364;1017;100;0;8;10000;1;0;0;0;3;140;M;07L
629;41270;67849.4213;71.08425167;99.37968079;3878.58;282;284;1017;110;0;11;10000;1;0;0;0;3;120;M;07L
576;61965;67785.3895;78.75446035;99.24076452;3421.38;274;380;1018;100;60;4;10000;1;0;0;0;3;100;M;07L
1215;41262;67859.40302;215.4900654;214.1880779;4290.06;223;328;1017;110;0;11;10000;1;0;0;0;3;122.2222222;M;07L
968;62098;67868.08322;178.9565399;175.1356457;4434.84;261;408;1018;100;60;4;10000;1;0;0;0;3;100;M;07L
582;41710;67479.7857;44.36513469;32.76694466;3429;247;490;1017;110;0;10;10000;1;0;0;0;3;118.1818182;M;07L
1294;42553;67997.93782;226.5021042;237.4032136;4206.24;243;360;1017;110;0;10;10000;0;0;0;0;3;122.2222222;M;07R
990;42840;67984.2858;225.0339219;231.5258977;4579.62;279;430;1017;110;0;10;10000;1;0;0;0;3;100;M;07L
1036;67607;67776.48537;292.9858949;240.6751925;3505.2;280;440;1017;80;0;8;10000;1;0;0;0;3;111.1111111;M;07L
1427;66377;67927.15571;224.9898863;233.6343032;4991.1;265;430;1017;100;0;8;10000;1;0;0;0;3;111.7647059;M;07L
1174;43479;67107.18535;199.9263173;179.464273;5219.7;250;414;1017;100;30;9;10000;1;0;0;0;3;100;M;07L
